timestamp,name,total_mib,used_mib,gpu_util_percent
2026/08/12 19:06:19.518, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:20.617, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:21.691, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:22.795, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:23.895, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:25.001, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:26.072, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:27.165, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:28.257, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:29.308, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:30.400, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:31.471, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:32.552, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:33.629, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:34.724, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:35.824, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:36.915, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:38.017, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:39.109, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:40.160, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:41.226, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:42.276, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:43.352, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:44.425, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:45.496, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:46.578, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:47.671, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:48.737, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:49.833, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:50.891, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:51.963, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:53.011, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:54.066, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:55.155, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:56.250, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:57.323, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:58.393, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:06:59.495, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:00.571, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:01.662, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:02.756, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:03.848, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:04.908, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:05.974, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:07.024, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:08.088, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:09.175, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:10.250, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:11.320, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:12.412, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:13.504, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:14.600, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:15.694, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:16.796, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:17.894, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:18.967, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:20.089, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:21.203, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:22.276, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:23.374, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:24.453, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:25.527, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:26.618, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:27.712, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:28.796, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:29.872, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:30.948, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:32.022, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:33.118, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:34.188, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:35.242, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:36.311, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:37.366, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:38.464, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:39.535, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:40.627, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:41.720, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:42.797, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:43.888, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:44.941, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:46.032, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:47.124, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:48.200, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:49.300, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:50.378, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:51.468, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:52.571, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:53.649, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:54.744, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:55.816, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:56.907, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:58.001, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:07:59.072, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:00.165, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:01.266, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:02.365, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:03.457, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:04.529, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:05.629, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:06.681, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:07.777, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:08.856, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:09.947, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:11.021, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:12.123, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:13.195, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:14.294, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:15.343, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:16.435, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:17.532, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:18.627, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:19.719, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:20.794, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:21.866, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:22.938, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:23.989, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:25.107, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:26.184, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:27.286, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:28.375, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:29.468, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:30.564, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:31.665, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:32.737, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:33.787, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:34.884, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:35.963, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:37.061, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:38.159, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:39.214, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:40.287, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:41.379, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:42.451, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:43.528, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:44.621, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:45.723, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:46.817, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:47.888, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:48.988, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:50.103, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:51.210, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:52.284, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:53.358, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:54.456, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:55.528, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:56.626, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:57.698, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:58.767, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:08:59.862, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:00.935, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:02.030, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:03.084, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:04.187, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:05.276, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:06.348, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:07.441, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:08.512, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:09.588, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:10.663, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:11.736, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:12.828, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:13.900, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:14.975, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:16.068, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:17.165, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:18.216, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:19.287, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:20.339, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:21.387, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:22.484, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:23.556, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:24.648, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:25.702, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:26.772, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:27.822, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:28.872, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:29.964, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:31.016, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:32.113, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:33.161, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:34.212, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:35.304, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:36.375, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:37.465, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:38.516, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:39.606, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:40.695, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:41.787, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:42.855, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:43.923, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:45.011, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:46.065, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:47.157, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:48.227, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:49.321, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:50.376, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:51.451, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:52.505, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:53.556, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:54.608, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:55.704, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:56.796, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:57.887, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:09:58.983, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:00.091, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:01.144, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:02.235, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:03.307, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:04.376, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:05.447, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:06.539, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:07.634, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:08.724, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:09.797, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:10.867, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:11.957, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:13.048, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:14.140, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:15.231, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:16.306, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:17.394, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:18.482, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:19.570, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:20.620, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:21.711, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:22.779, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:23.851, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:24.947, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:26.001, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:27.077, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:28.146, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:29.215, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:30.286, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:31.358, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:32.452, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:33.546, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:34.614, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:35.682, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:36.755, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:37.822, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:38.874, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:39.945, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:41.033, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:10:42.107, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:43.201, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:44.320, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:45.497, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:46.695, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:47.801, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:48.996, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:50.133, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:51.244, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:52.336, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:53.425, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:54.517, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:55.609, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:56.698, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:57.786, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:58.872, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:10:59.979, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:01.093, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:02.160, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:03.274, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:04.381, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:05.450, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:06.518, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:07.630, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:08.721, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:09.833, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:10.948, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:12.098, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:13.299, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:14.418, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:15.539, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:16.697, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:17.784, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:18.895, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:20.003, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:21.096, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:22.209, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:23.299, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:24.388, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:25.463, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:26.572, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:27.684, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:28.777, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:29.886, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:30.953, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:32.064, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:33.181, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:34.300, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:35.388, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:36.460, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:37.552, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:38.664, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:39.732, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:40.821, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:41.896, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:43.011, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:44.101, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:45.171, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:46.279, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:47.371, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:48.460, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:49.551, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:50.660, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:51.773, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:52.887, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 19:11:53.981, NVIDIA RTX 6000D, 85651, 3, 0
