timestamp,name,total_mib,used_mib,util_percent
2026/08/12 21:05:16.377, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:17.443, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:18.526, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:19.613, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:20.677, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:21.763, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:22.833, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:23.919, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:24.984, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:26.051, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:27.135, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:28.218, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:29.304, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:30.411, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:31.498, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:32.564, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:33.651, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:34.715, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:35.807, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:36.871, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:37.939, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:39.026, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:40.111, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:41.218, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:42.284, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:43.391, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:44.460, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:45.528, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:46.595, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:47.660, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:48.730, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:49.816, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:50.883, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:51.991, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:53.103, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:54.190, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:55.256, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:56.323, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:57.387, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:58.451, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:05:59.516, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:00.580, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:01.692, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:02.895, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:04.195, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:05.397, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:06.593, NVIDIA RTX 6000D, 85651, 3, 0
2026/08/12 21:06:07.718, NVIDIA RTX 6000D, 85651, 5095, 2
2026/08/12 21:06:08.830, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 21:06:09.874, NVIDIA RTX 6000D, 85651, 9619, 13
2026/08/12 21:06:10.942, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 21:06:12.009, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 21:06:13.115, NVIDIA RTX 6000D, 85651, 9619, 0
2026/08/12 21:06:14.158, NVIDIA RTX 6000D, 85651, 10181, 1
2026/08/12 21:06:15.206, NVIDIA RTX 6000D, 85651, 10353, 0
2026/08/12 21:06:16.230, NVIDIA RTX 6000D, 85651, 10353, 0
2026/08/12 21:06:17.274, NVIDIA RTX 6000D, 85651, 10353, 0
2026/08/12 21:06:18.337, NVIDIA RTX 6000D, 85651, 10385, 0
2026/08/12 21:06:19.421, NVIDIA RTX 6000D, 85651, 10380, 2
2026/08/12 21:06:20.465, NVIDIA RTX 6000D, 85651, 12229, 0
2026/08/12 21:06:21.529, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:22.593, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:23.637, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:24.681, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:25.745, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:26.813, NVIDIA RTX 6000D, 85651, 12237, 0
2026/08/12 21:06:27.835, NVIDIA RTX 6000D, 85651, 12670, 0
2026/08/12 21:06:28.881, NVIDIA RTX 6000D, 85651, 12791, 44
2026/08/12 21:06:30.127, NVIDIA RTX 6000D, 85651, 9620, 0
