timestamp,name,total_mib,used_mib,util_percent
2026/08/13 22:07:14.885, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:15.997, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:17.134, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:18.254, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:19.345, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:20.450, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:21.582, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:22.766, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:23.923, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:25.091, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:26.267, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:27.377, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:28.508, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:29.617, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:30.741, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:31.878, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:33.010, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:34.122, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:35.229, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:36.338, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:37.473, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:38.605, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:39.739, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:40.853, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:41.944, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:43.054, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:44.194, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:45.321, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:46.454, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:47.590, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:48.717, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:49.808, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:50.967, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:52.268, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:53.568, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:54.965, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:56.458, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:57.769, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:07:59.070, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:08:00.449, NVIDIA GeForce RTX 5090, 32607, 3, 0
2026/08/13 22:08:01.628, NVIDIA GeForce RTX 5090, 32607, 2315, 5
2026/08/13 22:08:02.732, NVIDIA GeForce RTX 5090, 32607, 5197, 5
2026/08/13 22:08:03.836, NVIDIA GeForce RTX 5090, 32607, 7423, 3
2026/08/13 22:08:04.987, NVIDIA GeForce RTX 5090, 32607, 9657, 0
2026/08/13 22:08:06.092, NVIDIA GeForce RTX 5090, 32607, 9657, 11
2026/08/13 22:08:07.174, NVIDIA GeForce RTX 5090, 32607, 9657, 0
2026/08/13 22:08:08.269, NVIDIA GeForce RTX 5090, 32607, 9657, 0
2026/08/13 22:08:09.331, NVIDIA GeForce RTX 5090, 32607, 9657, 0
2026/08/13 22:08:10.408, NVIDIA GeForce RTX 5090, 32607, 9657, 0
2026/08/13 22:08:11.668, NVIDIA GeForce RTX 5090, 32607, 10324, 0
2026/08/13 22:08:12.730, NVIDIA GeForce RTX 5090, 32607, 10356, 0
2026/08/13 22:08:13.828, NVIDIA GeForce RTX 5090, 32607, 10356, 0
2026/08/13 22:08:14.883, NVIDIA GeForce RTX 5090, 32607, 10356, 0
2026/08/13 22:08:15.938, NVIDIA GeForce RTX 5090, 32607, 10388, 0
2026/08/13 22:08:16.969, NVIDIA GeForce RTX 5090, 32607, 10444, 1
2026/08/13 22:08:18.024, NVIDIA GeForce RTX 5090, 32607, 10359, 1
2026/08/13 22:08:19.080, NVIDIA GeForce RTX 5090, 32607, 10423, 1
2026/08/13 22:08:20.114, NVIDIA GeForce RTX 5090, 32607, 12260, 0
2026/08/13 22:08:21.192, NVIDIA GeForce RTX 5090, 32607, 12268, 0
2026/08/13 22:08:22.288, NVIDIA GeForce RTX 5090, 32607, 12268, 0
2026/08/13 22:08:23.342, NVIDIA GeForce RTX 5090, 32607, 12268, 0
2026/08/13 22:08:24.400, NVIDIA GeForce RTX 5090, 32607, 12284, 0
2026/08/13 22:08:25.457, NVIDIA GeForce RTX 5090, 32607, 12358, 8
2026/08/13 22:08:26.490, NVIDIA GeForce RTX 5090, 32607, 12547, 13
2026/08/13 22:08:27.527, NVIDIA GeForce RTX 5090, 32607, 12547, 4
2026/08/13 22:08:28.565, NVIDIA GeForce RTX 5090, 32607, 12675, 0
2026/08/13 22:08:29.644, NVIDIA GeForce RTX 5090, 32607, 12955, 10
2026/08/13 22:08:30.687, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:31.724, NVIDIA GeForce RTX 5090, 32607, 12951, 34
2026/08/13 22:08:32.786, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:33.844, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:08:34.899, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:35.935, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:37.013, NVIDIA GeForce RTX 5090, 32607, 12951, 5
2026/08/13 22:08:38.051, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:39.088, NVIDIA GeForce RTX 5090, 32607, 12951, 19
2026/08/13 22:08:40.143, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:41.179, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:42.236, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:43.297, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:44.368, NVIDIA GeForce RTX 5090, 32607, 12954, 5
2026/08/13 22:08:45.405, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:46.458, NVIDIA GeForce RTX 5090, 32607, 12951, 48
2026/08/13 22:08:47.496, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:48.534, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:49.574, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:08:50.611, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:51.647, NVIDIA GeForce RTX 5090, 32607, 12951, 68
2026/08/13 22:08:52.744, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:53.781, NVIDIA GeForce RTX 5090, 32607, 12951, 29
2026/08/13 22:08:54.853, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:08:55.914, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:56.951, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:08:57.979, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:08:59.015, NVIDIA GeForce RTX 5090, 32607, 12951, 45
2026/08/13 22:09:00.057, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:01.165, NVIDIA GeForce RTX 5090, 32607, 12951, 22
2026/08/13 22:09:02.221, NVIDIA GeForce RTX 5090, 32607, 12951, 11
2026/08/13 22:09:03.257, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:04.292, NVIDIA GeForce RTX 5090, 32607, 12951, 6
2026/08/13 22:09:05.328, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:09:06.387, NVIDIA GeForce RTX 5090, 32607, 12951, 28
2026/08/13 22:09:07.423, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:08.521, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:09.561, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:10.633, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:09:11.694, NVIDIA GeForce RTX 5090, 32607, 12952, 0
